s,s_type,p,p_type,o,o_type
http://dbpedia.org/resource/Otto_Hönigschmid,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hořovice,uri
http://dbpedia.org/resource/Otto_Hönigschmid,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria-Hungary,uri
http://dbpedia.org/resource/Otto_Hönigschmid,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Bohemia,uri
http://dbpedia.org/resource/Otto_Hönigschmid,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hořovice,uri
http://dbpedia.org/resource/Otto_Hönigschmid,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria-Hungary,uri
http://dbpedia.org/resource/Otto_Hönigschmid,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Bohemia,uri
http://dbpedia.org/resource/Otto_Kahler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prague,uri
http://dbpedia.org/resource/Otto_Kahler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austrian_Empire,uri
http://dbpedia.org/resource/Otto_Kahler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prague,uri
http://dbpedia.org/resource/Otto_Kahler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austrian_Empire,uri
http://dbpedia.org/resource/Otto_Laporte,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Mainz,uri
http://dbpedia.org/resource/Otto_Laporte,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Otto_Laporte,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Mainz,uri
http://dbpedia.org/resource/Otto_Laporte,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Otto_Loewi__Otto_Loewi__1,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Frankfurt,uri
http://dbpedia.org/resource/Otto_Loewi__Otto_Loewi__1,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Otto_Loewi__Otto_Loewi__1,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Frankfurt,uri
http://dbpedia.org/resource/Otto_Loewi__Otto_Loewi__1,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Otto_Loewi__Otto_Loewi__1,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Frankfurt,uri
http://dbpedia.org/resource/Otto_Loewi__Otto_Loewi__1,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Otto_Rössler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Otto_Rössler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Otto_Rössler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Otto_Scherzer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Passau,uri
http://dbpedia.org/resource/Otto_Scherzer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Passau,uri
http://dbpedia.org/resource/Otto_Stapf_(botanist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bad_Ischl,uri
http://dbpedia.org/resource/Otto_Stapf_(botanist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bad_Ischl,uri
http://dbpedia.org/resource/Otto_Stapf_(botanist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bad_Ischl,uri
http://dbpedia.org/resource/Otto_Wilhelm_Sonder,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Duchy_of_Holstein,uri
http://dbpedia.org/resource/Otto_Wilhelm_Sonder,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bad_Oldesloe,uri
http://dbpedia.org/resource/Otto_Wilhelm_Sonder,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Duchy_of_Holstein,uri
http://dbpedia.org/resource/Otto_Wilhelm_Sonder,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bad_Oldesloe,uri
http://dbpedia.org/resource/Otto_Wilhelm_Sonder,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Duchy_of_Holstein,uri
http://dbpedia.org/resource/Otto_Wilhelm_Sonder,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bad_Oldesloe,uri
http://dbpedia.org/resource/Otto_von_Böhtlingk,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Saint_Petersburg,uri
http://dbpedia.org/resource/Otto_von_Böhtlingk,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Otto_von_Böhtlingk,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Saint_Petersburg,uri
http://dbpedia.org/resource/Otto_von_Böhtlingk,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Owsei_Temkin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russia,uri
http://dbpedia.org/resource/Owsei_Temkin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russia,uri
http://dbpedia.org/resource/Owsei_Temkin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russia,uri
http://dbpedia.org/resource/Paul_Karrer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Moscow,uri
http://dbpedia.org/resource/Paul_Karrer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russia,uri
http://dbpedia.org/resource/Paul_Karrer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Moscow,uri
http://dbpedia.org/resource/Paul_Karrer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russia,uri
http://dbpedia.org/resource/Paul_Karrer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Moscow,uri
http://dbpedia.org/resource/Paul_Karrer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russia,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Prussia,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Brandenburg,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Prussia,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Brandenburg,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Prussia,uri
http://dbpedia.org/resource/Paul_Richard_Heinrich_Blasius,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Brandenburg,uri
http://dbpedia.org/resource/Pavel_Cherenkov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Novaya_Chigla,uri
http://dbpedia.org/resource/Pavel_Cherenkov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Pavel_Cherenkov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Voronezh_Governorate,uri
http://dbpedia.org/resource/Pavel_Cherenkov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Novaya_Chigla,uri
http://dbpedia.org/resource/Pavel_Cherenkov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Pavel_Cherenkov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Voronezh_Governorate,uri
http://dbpedia.org/resource/Pavel_Cherenkov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Novaya_Chigla,uri
http://dbpedia.org/resource/Pavel_Cherenkov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Pavel_Cherenkov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Voronezh_Governorate,uri
http://dbpedia.org/resource/Pei_Gang,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Shenyang,uri
http://dbpedia.org/resource/Pei_Gang,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Liaoning,uri
http://dbpedia.org/resource/Pei_Gang,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Shenyang,uri
http://dbpedia.org/resource/Pei_Gang,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Liaoning,uri
http://dbpedia.org/resource/Pei_Gang,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Shenyang,uri
http://dbpedia.org/resource/Pei_Gang,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Liaoning,uri
http://dbpedia.org/resource/Peter_Adolf_Thiessen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Peter_Adolf_Thiessen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Silesia,uri
http://dbpedia.org/resource/Peter_Adolf_Thiessen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prussia,uri
http://dbpedia.org/resource/Peter_Adolf_Thiessen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Świdnica,uri
http://dbpedia.org/resource/Peter_Adolf_Thiessen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Peter_Adolf_Thiessen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Silesia,uri
http://dbpedia.org/resource/Peter_Adolf_Thiessen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prussia,uri
http://dbpedia.org/resource/Peter_Adolf_Thiessen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Świdnica,uri
http://dbpedia.org/resource/Peter_Colman,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Adelaide,uri
http://dbpedia.org/resource/Peter_Colman,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Adelaide,uri
http://dbpedia.org/resource/Peter_Colman,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Adelaide,uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Hindenburg,_Saxony-Anhalt",uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Free_State_of_Prussia,uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Nazi_Germany,uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Saxony,uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Hindenburg,_Saxony-Anhalt",uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Free_State_of_Prussia,uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Nazi_Germany,uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Saxony,uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Hindenburg,_Saxony-Anhalt",uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Free_State_of_Prussia,uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Nazi_Germany,uri
http://dbpedia.org/resource/Peter_E._Toschek,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Saxony,uri
http://dbpedia.org/resource/Peter_Griess,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Confederation,uri
http://dbpedia.org/resource/Peter_Griess,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Waldkappel,uri
http://dbpedia.org/resource/Peter_Griess,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Confederation,uri
http://dbpedia.org/resource/Peter_Griess,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Waldkappel,uri
http://dbpedia.org/resource/Peter_Griess,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Confederation,uri
http://dbpedia.org/resource/Peter_Griess,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Waldkappel,uri
http://dbpedia.org/resource/Peter_M._Neumann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Oxford,uri
http://dbpedia.org/resource/Peter_M._Neumann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Oxford,uri
http://dbpedia.org/resource/Peter_Zoller,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria,uri
http://dbpedia.org/resource/Peter_Zoller,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Innsbruck,uri
http://dbpedia.org/resource/Peter_Zoller,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria,uri
http://dbpedia.org/resource/Peter_Zoller,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Innsbruck,uri
http://dbpedia.org/resource/Peter_Zoller,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria,uri
http://dbpedia.org/resource/Peter_Zoller,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Innsbruck,uri
http://dbpedia.org/resource/Philipp_Bruch,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Zweibrücken,uri
http://dbpedia.org/resource/Philipp_Bruch,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Zweibrücken,uri
http://dbpedia.org/resource/Pierre_de_Fermat,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Beaumont-de-Lomagne,uri
http://dbpedia.org/resource/Pierre_de_Fermat,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_France,uri
http://dbpedia.org/resource/Pierre_de_Fermat,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Beaumont-de-Lomagne,uri
http://dbpedia.org/resource/Pierre_de_Fermat,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_France,uri
http://dbpedia.org/resource/Pierre_de_Fermat,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Beaumont-de-Lomagne,uri
http://dbpedia.org/resource/Pierre_de_Fermat,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_France,uri
http://dbpedia.org/resource/R._S._Krishnan,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/India,uri
http://dbpedia.org/resource/R._S._Krishnan,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kerala,uri
http://dbpedia.org/resource/R._S._Krishnan,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/British_Raj,uri
http://dbpedia.org/resource/R._S._Krishnan,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Cochin,uri
http://dbpedia.org/resource/R._S._Krishnan,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Thrissur,uri
